"FOLLOWERCOUNT","FOLLOWINGCOUNT","FULLNAME","ISFOLLOWED","ISPRIVATE","POSTCOUNT","STATUS","USERID","USERNAME"
"1084","1076","","false","false","107","Added to follower list.","","focalpoint.no"
"5948","2534","","false","false","447","Removed because follower more than maximum follower","","pasaportesindestino"
"3395","3269","","false","false","210","Removed because follower more than maximum follower","","mypathtotravel"
"1416","557","","false","false","316","Removed because follower more than maximum follower","","celestravels"
"2730","3035","","false","false","70","Removed because follower more than maximum follower","","andrei.travelingtheworld"
"2936","1809","","false","false","1730","Removed because follower more than maximum follower","","theressomuchtosee"
"3390","1009","","false","false","243","Removed because follower more than maximum follower","","unexploredfootsteps"
"2705","3215","","false","false","275","Removed because follower more than maximum follower","","katestreasuredtravels"
"1754","1037","","false","false","251","Removed because follower more than maximum follower","","anamafalda8"
"2291","1395","","false","false","253","Removed because follower more than maximum follower","","backpackerbells"
"1589","1303","","false","false","703","Removed because follower more than maximum follower","","jeffersadventures"
"5892","4035","","false","false","337","Removed because follower more than maximum follower","","chasingkrista"
"1343","1247","","false","false","296","Removed because follower more than maximum follower","","itstimefortraveltime"
"1292","1064","","false","false","767","Removed because follower more than maximum follower","","travelwithrich"
"10643","2784","","false","false","404","Removed because follower more than maximum follower","","yasemintatilde"
"30632","4791","","false","false","893","Removed because follower more than maximum follower","","theclumsytraveler"
"71","816","","false","false","18","Added to follower list.","","kelvinwiilliams69"
"3097","7124","","false","false","214","Removed because follower more than maximum follower","","jamescromwellclothing"
"981","574","","false","false","676","Added to follower list.","","meryhuangw"
"1794","1798","","false","false","811","Removed because follower more than maximum follower","","fovea_of_the_whole_world"
"4225","6200","","false","false","1333","Removed because follower more than maximum follower","","ruthgreenejp"
"4512","3450","","false","false","40","Removed because follower more than maximum follower","","constantinosbou"
"116","176","","false","false","6","Added to follower list.","","logyna_el_prinss"
"1605","1428","","false","false","942","Removed because follower more than maximum follower","","bazartravels"
"4296","1767","","false","false","143","Removed because follower more than maximum follower","","bramlaenenphotoproductions"
"637","979","","false","false","83","Added to follower list.","","nextstopresume"
"2517","1511","","false","false","1299","Removed because follower more than maximum follower","","samanthawanderlust"
"636","7491","","false","true","5","Removed because private","","emmasisi10"
"7850","2469","","true","false","1030","Removed because already followed","","blluelagoon"
"6515","3866","","false","false","298","Removed because follower more than maximum follower","","thegreatwander"
"784","1698","","false","true","44","Removed because private","","larsandersen84"
"653","1487","","false","false","65","Added to follower list.","","nefast0feles"
"4570","685","","false","false","126","Removed because follower more than maximum follower","","eugeniahanganu"
"104","115","","false","false","1","Removed because considered as bot","","araldkap"
"1568","918","","false","false","673","Removed because follower more than maximum follower","","penanglocal"
"1132","4961","","false","false","17","Added to follower list.","","oz_photolife"
"48","7490","","false","true","3","Removed because private","","freezingfire007"
"3451","774","","false","false","172","Removed because follower more than maximum follower","","maisouestelle_blog"
"18907","3855","","false","false","629","Removed because follower more than maximum follower","","yassih"
"952","2880","","false","false","38","Added to follower list.","","itravelite"
"18768","3140","","false","false","909","Removed because follower more than maximum follower","","nunzia_viglione"
"22","37","","false","false","0","Removed because considered as bot","","ken_janson"
"8401","1939","","false","false","135","Removed because follower more than maximum follower","","bidjanobejeraque"
"541","2654","","false","false","43","Added to follower list.","","o.pyskun"
"950","890","","false","false","32","Added to follower list.","","salunkhe_aparna9"
"5396","1033","","false","false","319","Removed because follower more than maximum follower","","food_travel_insta"
"185","587","","false","false","49","Added to follower list.","","themultiplefoodgasms"
"2935","1739","","false","false","141","Removed because follower more than maximum follower","","tapas_wanders"
"847","759","","false","false","202","Added to follower list.","","luci.jods"
"4215","1696","","false","false","153","Removed because follower more than maximum follower","","brendaexplores"
"3582","3094","","false","false","227","Removed because follower more than maximum follower","","lens_bians_photography"
"2028","1008","","false","false","891","Removed because follower more than maximum follower","","_laagnijosh"
"970","737","","false","false","134","Added to follower list.","","karlmartyyy"
"4711","3809","","false","false","141","Removed because follower more than maximum follower","","cassandra.michelle.dumont"
"5089","2983","","false","false","47","Removed because follower more than maximum follower","","joyoushapes"
"22765","3368","","false","false","9","Removed because follower more than maximum follower","","brunetteaway"
"8177","6625","","false","false","228","Removed because follower more than maximum follower","","emmaswanders"
"2239","3189","","false","false","297","Removed because follower more than maximum follower","","globetrottertoby"
"12761","6680","","false","false","382","Removed because follower more than maximum follower","","wearewanderingtravel"
"1040","794","","false","false","1358","Added to follower list.","","journeytobliss_"
"1185","1162","","false","false","355","Added to follower list.","","danielscaravonatto"
"6562","1390","","true","false","426","Removed because already followed","","travelmastro"
"2590","939","","false","false","89","Removed because follower more than maximum follower","","jamescscoffin"
"901","781","","false","false","31","Added to follower list.","","4hungryeyez"
"14559","5950","","false","false","540","Removed because follower more than maximum follower","","missyfibi"
"6550","5038","","false","false","355","Removed because follower more than maximum follower","","discover_the_woorld"
"532","2291","","false","false","27","Added to follower list.","","girlstravelstories"
"587","316","","false","false","88","Added to follower list.","","therealnotsostrangers"
"2728","1634","","false","false","1333","Removed because follower more than maximum follower","","unravelling.travelling"
"4122","3720","","false","false","305","Removed because follower more than maximum follower","","thispassport"
"1941","1601","","false","false","185","Removed because follower more than maximum follower","","toasttothailand"
"909","1432","","false","false","96","Added to follower list.","","razvancatalinpopescu"
"8301","5893","","false","false","69","Removed because follower more than maximum follower","","lilybeachtravels"
"1778","1348","","true","false","109","Removed because already followed","","julianhilale"
"3370","1186","","false","false","278","Removed because follower more than maximum follower","","naughtyandcurly"
"1028","961","","false","false","1129","Added to follower list.","","hilzluvzpics"
"180","352","","false","false","4","Added to follower list.","","ajdeepzx55"
"259","716","","false","true","637","Removed because private","","mohammad_baniatta"
"6666","2713","","false","false","1320","Removed because follower more than maximum follower","","the.aussie.traveller"
"910","3423","","false","false","388","Added to follower list.","","markslatt"
"983","1036","","false","false","42","Added to follower list.","","thura_just_thura"
"1101","4640","","false","false","149","Added to follower list.","","charlies_chronicles"
"1655","1260","","false","false","85","Removed because follower more than maximum follower","","scandinavianways"
"9735","2749","","false","false","614","Removed because follower more than maximum follower","","globalizious"
"1407","1814","","false","false","347","Removed because follower more than maximum follower","","engineerwithastyle"
"1180","1930","","true","true","51","Removed because already followed","","janicewatsonphotography"
"1421","902","","false","false","388","Removed because follower more than maximum follower","","srandressa"
"1997","1771","","false","false","74","Removed because follower more than maximum follower","","zuzka_world_wanderer"
"5030","4516","","false","false","96","Removed because follower more than maximum follower","","shortwalk"
"2471","683","","false","false","669","Removed because follower more than maximum follower","","a_mendoza_"
"3962","1545","","false","false","139","Removed because follower more than maximum follower","","jan_thejourneyman"
"5162","2940","","false","false","474","Removed because follower more than maximum follower","","voyagesofcarla"
"1122","563","","false","false","265","Added to follower list.","","imrantshah"
"699","731","","true","false","204","Removed because already followed","","cla.nico"
"554","585","","false","false","128","Added to follower list.","","scentofazerbaijan"
"331","283","","false","false","63","Added to follower list.","","mscarefreetraveler"
"615","576","","false","false","264","Added to follower list.","","officertravels.photography"
"3202","4311","","false","false","65","Removed because follower more than maximum follower","","travelfoodieguy"
"13131","6044","","false","false","249","Removed because follower more than maximum follower","","gotripglobal"
"73740","1144","","false","false","74","Removed because follower more than maximum follower","","_thetravelartist"
"3503","1918","","false","false","35","Removed because follower more than maximum follower","","kalinapop"
"14893","2792","","false","false","632","Removed because follower more than maximum follower","","vincethomaspardo"
"1032","654","","true","true","3967","Removed because already followed","","iycua"
"57","326","","false","false","1","Removed because considered as bot","","harrysmithloanlender"
"5163","1682","","false","false","51","Removed because follower more than maximum follower","","oliooolio"
"6929","1800","","false","false","165","Removed because follower more than maximum follower","","hgemm"
"684","682","","false","false","283","Added to follower list.","","alanadelbay"
"948","1475","","false","false","47","Added to follower list.","","gemmathetravel"
"5","261","","false","true","1","Removed because private","","ninipags"
"59836","2089","","false","false","762","Removed because follower more than maximum follower","","kunzum"
"10966","5902","","false","false","156","Removed because follower more than maximum follower","","top_travelers_world"
"7248","3515","","false","false","67","Removed because follower more than maximum follower","","dream.on_apparel"
"8041","6083","","false","false","83","Removed because follower more than maximum follower","","alexeitikunov"
"792","3049","","false","false","56","Added to follower list.","","zoeys_organiccosmetics"
"3358","2138","","false","false","81","Removed because follower more than maximum follower","","travelcationdiary"
"464","1240","","false","true","183","Removed because private","","eunicegammad"
"7857","7013","","false","false","140","Removed because follower more than maximum follower","","blue_glass67"
"1804","7012","","false","true","2350","Removed because private","","dxb_raheel"
"9021","1547","","false","false","110","Removed because follower more than maximum follower","","bangsbucketlist"
"57881","3749","","false","false","100","Removed because follower more than maximum follower","","gotripsbali"
"1631","2035","","false","false","675","Removed because follower more than maximum follower","","pietrobel"
"58","190","","false","true","12","Removed because private","","candnclosetph"
"1150","4083","","true","false","321","Removed because already followed","","mimi.travels.photo.art"
"1077","2812","","false","false","207","Added to follower list.","","elviajerodelmundo_"
"1337","5342","","false","false","75","Removed because follower more than maximum follower","","thearcherofficial"
"2662","777","","false","false","81","Removed because follower more than maximum follower","","sugarintheair"
"1379","871","","false","false","311","Removed because follower more than maximum follower","","july.travels"
"1299","1345","","false","false","51","Removed because follower more than maximum follower","","gisellemercs"
"11948","4239","","false","false","88","Removed because follower more than maximum follower","","fugitive_traveler"
"12426","7495","","false","false","274","Removed because follower more than maximum follower","","shapelessjourneys"
"1493","542","","false","false","575","Removed because follower more than maximum follower","","efrite_omio"
"7895","5769","","false","false","275","Removed because follower more than maximum follower","","adelia.lauren"
"3547","4478","","false","false","1924","Removed because follower more than maximum follower","","cintiasmchannel"
"757","705","","false","false","69","Added to follower list.","","uysesabroad"
"1020","963","","false","false","99","Added to follower list.","","lavioletti"
"6316","7239","","false","false","218","Removed because follower more than maximum follower","","thenomadnetwork"
"2561","1568","","false","false","269","Removed because follower more than maximum follower","","spiceoftravel"
"914","672","","false","false","217","Added to follower list.","","tableflipemoji"
"4947","6348","","false","false","258","Removed because follower more than maximum follower","","thetravellintom"
"99","628","","false","false","4","Added to follower list.","","aallaaaa.m"
"345","495","","false","false","933","Added to follower list.","","adventurebynadia"
"661","657","","false","false","39","Added to follower list.","","vladymyrremigio"
"1641","704","","false","true","202","Removed because private","","_ranahamza"
"317","303","","false","false","75","Added to follower list.","","anji.marokko"
"7473","3974","","false","false","265","Removed because follower more than maximum follower","","travel_row"
"1481","1136","","false","false","128","Removed because follower more than maximum follower","","bautistafh"
"1418","966","","false","false","612","Removed because follower more than maximum follower","","topfivebuzztravelers"
"1118","2473","","false","false","367","Added to follower list.","","no.to.fru"
"484","414","","false","false","47","Added to follower list.","","ditchthetie"
"1841","1511","","false","false","404","Removed because follower more than maximum follower","","chlojasmin"
"161","36","","false","true","13","Removed because private","","mattysantos00"
"240","1406","","false","false","155","Added to follower list.","","makeupbycatherineanne"
"6118","2824","","false","false","321","Removed because follower more than maximum follower","","adelina_stoiconi"
"793","955","","false","false","41","Added to follower list.","","scottraveller"
"2482","770","","false","false","321","Removed because follower more than maximum follower","","everything_is_photogenic"
"1155","2248","","false","false","307","Added to follower list.","","bhatia7090"
"415","1056","","false","false","162","Added to follower list.","","insideritinerary"
"5885","2766","","false","true","56","Removed because private","","twinsdoubletravel"
"5840","2935","","false","false","919","Removed because follower more than maximum follower","","ellevincent"
"307","804","","false","false","190","Added to follower list.","","manuel_from_malta"
"6605","1191","","false","false","258","Removed because follower more than maximum follower","","girando.el.globo"
"842","3068","","false","false","231","Added to follower list.","","pictureyourtravel"
"802","716","","false","false","11","Added to follower list.","","nomad.ed"
"209","143","","false","false","61","Added to follower list.","","eco_fincalaisa"
"2810","7498","","false","false","64","Removed because follower more than maximum follower","","xav_da_geek"
"3636","4469","","false","false","45","Removed because follower more than maximum follower","","nata_andersson"
"1709","4958","","false","false","85","Removed because follower more than maximum follower","","make._mery"
"2027","7033","","false","false","487","Removed because follower more than maximum follower","","dzaynhamshenakan"
"2155","5801","","false","false","64","Removed because follower more than maximum follower","","thewhiskeyfather"
"840","7110","","false","false","292","Added to follower list.","","darvillehudson"
"129","1346","","false","false","0","Removed because considered as bot","","amjoej"
"677","1236","","false","false","316","Added to follower list.","","joehar84"
"16557","4922","","false","false","606","Removed because follower more than maximum follower","","dreammakerexp"
"7453","6877","","false","false","345","Removed because follower more than maximum follower","","rolavegacas"
"8075","7238","","false","false","161","Removed because follower more than maximum follower","","gaetanosilipigni"
"8350","6395","","false","false","155","Removed because follower more than maximum follower","","stephen2point0"
"2766","224","","false","false","51","Removed because follower more than maximum follower","","harleytraafn"
"6335","3677","","false","false","838","Removed because follower more than maximum follower","","mariana.lira___"
"52","895","","false","true","0","Removed because private","","ahsaibsiabsiwbsksl"
"10461","3554","","false","false","1265","Removed because follower more than maximum follower","","malaysiaasia"
"1973","6574","","false","false","74","Removed because follower more than maximum follower","","sellupgotravel"
"216","1958","","false","false","18","Added to follower list.","","fashiondealshot"
"593","528","","false","false","201","Added to follower list.","","eve.the.travelette"
"1449","1416","","false","true","188","Removed because private","","travelconnectexperience"
"510","1444","","false","false","274","Added to follower list.","","lexluz"
"17034","3701","","false","false","910","Removed because follower more than maximum follower","","rickycarbis"
"1209","4095","","false","false","1313","Removed because follower more than maximum follower","","eadrianamir"
"5129","1573","","false","false","473","Removed because follower more than maximum follower","","kreizi_bawi"
"3430","3304","","true","false","51","Removed because already followed","","saurav.221"
"2730","5324","","false","false","384","Removed because follower more than maximum follower","","mikaelstalkrantz"
"19283","993","","false","false","433","Removed because follower more than maximum follower","","meanderandwander"
"624","609","","false","false","33","Added to follower list.","","demountaingoat"
"1229","1142","","false","false","143","Removed because follower more than maximum follower","","travelresponsibly"
"895","1102","","false","false","359","Added to follower list.","","travelch3f"
"3081","571","","false","false","348","Removed because follower more than maximum follower","","freedom__chasers"
"196","727","","false","true","72","Removed because private","","eni_dan_21"
"3241","2745","","false","false","202","Removed because follower more than maximum follower","","daniellebakertcy"
"2705","2161","","false","false","239","Removed because follower more than maximum follower","","gezgintatlicadi"
"1028","731","","false","false","191","Added to follower list.","","rosyremedy"
"41","248","","false","false","0","Removed because considered as bot","","la.natura._"
"1844","1283","","false","false","295","Removed because follower more than maximum follower","","ashta83"
"1241","387","","false","false","118","Removed because follower more than maximum follower","","tendero88"
"5309","2172","","false","false","486","Removed because follower more than maximum follower","","bhupi_maderna"
"4442","3170","","false","false","278","Removed because follower more than maximum follower","","wonderwithjay"
"801","3783","","false","false","9","Added to follower list.","","ossamajitano"
"10599","1633","","false","false","123","Removed because follower more than maximum follower","","settoutiandco"
"30074","2712","","false","false","142","Removed because follower more than maximum follower","","katkatlin"
"10115","3428","","false","false","259","Removed because follower more than maximum follower","","deertraveler"
"5745","3778","","false","false","1837","Removed because follower more than maximum follower","","jillyanirene"
"1678","1141","","false","false","1424","Removed because follower more than maximum follower","","gitapoetry"
"5529","5920","","false","false","744","Removed because follower more than maximum follower","","goseasia"
"4628","3508","","false","false","149","Removed because follower more than maximum follower","","forwhyway"
"1410","1185","","true","false","36","Removed because already followed","","jungle.juice.k"
"440","128","","false","true","30","Removed because private","","globetrotting_sweetheart"
"1841","1434","","false","false","97","Removed because follower more than maximum follower","","maricris.wanderlust"
"10084","3313","","false","false","967","Removed because follower more than maximum follower","","_globetrekker_"
"986","490","","false","false","209","Added to follower list.","","tisfortraveler"
"7416","3323","","false","false","278","Removed because follower more than maximum follower","","meetmelatthegate"
"2086","1061","","false","false","349","Removed because follower more than maximum follower","","weiss_world"
"860","7482","","false","false","1","Removed because considered as bot","","davidcharles17"
"9228","3971","","false","false","150","Removed because follower more than maximum follower","","mundeandoando"
"8769","900","","false","false","615","Removed because follower more than maximum follower","","itsanayall"
"1561","774","","false","false","82","Removed because follower more than maximum follower","","jwillaert"
"1858","1379","","true","false","894","Removed because already followed","","corinalexandra"
"4638","4308","","false","false","795","Removed because follower more than maximum follower","","iamaworld"
"2178","1821","","false","false","681","Removed because follower more than maximum follower","","aoshea511"
"6646","3408","","false","false","118","Removed because follower more than maximum follower","","ink_mypassport"
"9366","7500","","false","false","132","Removed because follower more than maximum follower","","nowandbackthen"
"8337","5379","","false","false","1224","Removed because follower more than maximum follower","","hellogypsymoon"
"9558","703","","false","false","111","Removed because follower more than maximum follower","","aleksandra.zmudzka"
"138","517","","false","true","246","Removed because private","","ghaithbakir"
"10782","4481","","false","false","158","Removed because follower more than maximum follower","","_silvia.db_"
"4063","3486","","false","false","144","Removed because follower more than maximum follower","","likhengki"
"12099","3081","","false","false","219","Removed because follower more than maximum follower","","globallightchaser"
"1226","4478","","false","false","0","Removed because follower more than maximum follower","","bellhortus"
"201","6157","","false","true","0","Removed because private","","poeti47"
"32746","2930","","false","false","1228","Removed because follower more than maximum follower","","elyciarubin"
"330","639","","false","false","65","Added to follower list.","","merakiartcetera"
"1879","1715","","false","false","111","Removed because follower more than maximum follower","","taryntraveler"
"1790","1426","","false","false","112","Removed because follower more than maximum follower","","murdwarsa"
"2547","928","","false","false","129","Removed because follower more than maximum follower","","amys.atlas"
"3033","2327","","true","false","98","Removed because already followed","","leinieves"
"882","528","","false","false","156","Added to follower list.","","norisknorewardblog"
"535","1110","","false","false","259","Added to follower list.","","kpeckford"
"26772","2868","","false","false","1319","Removed because follower more than maximum follower","","traveling9to5er"
"2357","2042","","false","true","80","Removed because private","","tropicscott"
"1216","1130","","false","false","288","Removed because follower more than maximum follower","","datloongjourney"
"1929","1389","","false","false","860","Removed because follower more than maximum follower","","sticks_and_spoons"
"982","473","","false","false","82","Added to follower list.","","claudiarist"
"201","579","","false","false","95","Added to follower list.","","samsarainitiative"
"10268","3654","","false","false","269","Removed because follower more than maximum follower","","ramblewithjens"
"728","290","","false","true","141","Removed because private","","maimaimoana"
"651","705","","false","false","655","Added to follower list.","","lustwanderess"
"3879","1031","","false","false","571","Removed because follower more than maximum follower","","kristinavandale"
"14266","5518","","false","false","215","Removed because follower more than maximum follower","","homo_nomadus"
"2215","275","","false","false","181","Removed because follower more than maximum follower","","mustytravels"
"553","433","","false","false","54","Added to follower list.","","travel.euphoria"
"1525","1959","","false","false","358","Removed because follower more than maximum follower","","ke_sully"
"16605","3658","","false","false","699","Removed because follower more than maximum follower","","i_am_a_global_nomad"
"706","474","","false","false","126","Added to follower list.","","destinationfoodnet"
"1668","7264","","false","false","902","Removed because follower more than maximum follower","","shakkkk"
"1751","4086","","false","false","372","Removed because follower more than maximum follower","","extreme_traveling"
"1139","602","","false","false","295","Added to follower list.","","jackie_wonderland_"
"36280","6218","","false","false","228","Removed because follower more than maximum follower","","a.traveling.girl"
"1073","3140","","false","false","590","Added to follower list.","","viajandoalrededor"
"740","2229","","false","false","33","Added to follower list.","","shopcapsulecollection"
"13432","7217","","false","false","495","Removed because follower more than maximum follower","","angie_outthere"
"3089","1159","","false","false","133","Removed because follower more than maximum follower","","wir_weit_weg"
"1638","4360","","false","false","533","Removed because follower more than maximum follower","","k1ktvcafespadavao"
"1170","745","","false","false","72","Added to follower list.","","dogaya_dair_hersey_"
"3729","1843","","false","false","568","Removed because follower more than maximum follower","","laureninwanderlust"
"2805","2202","","false","false","597","Removed because follower more than maximum follower","","pauitina"
"2297","1059","","false","false","63","Removed because follower more than maximum follower","","gotmybackpack"
"1326","565","","false","false","267","Removed because follower more than maximum follower","","zaira.lv"
"1389","1105","","false","false","110","Removed because follower more than maximum follower","","juanjourney"
"2298","663","","false","false","46","Removed because follower more than maximum follower","","anastarek430"
"280","2271","","false","false","63","Added to follower list.","","stelordbone"
"7361","6674","","false","true","498","Removed because private","","quodvis"
"10840","4511","","false","false","1281","Removed because follower more than maximum follower","","inafricaandbeyond"
"346","906","","false","false","49","Added to follower list.","","dave_t_l_w"
"928","535","","false","false","42","Added to follower list.","","where.is.jori"
"4769","4992","","false","false","87","Removed because follower more than maximum follower","","numinousnay"
"3779","2940","","false","false","472","Removed because follower more than maximum follower","","asherrieaffair_travel"
"6308","4988","","false","false","507","Removed because follower more than maximum follower","","loredana.mb"
"6987","2313","","false","false","722","Removed because follower more than maximum follower","","ashh.monster"
"7008","3328","","false","false","1290","Removed because follower more than maximum follower","","themarriageproposalofficial"
"8207","2070","","false","false","1017","Removed because follower more than maximum follower","","gigimochilera"
"5058","6432","","false","false","881","Removed because follower more than maximum follower","","lasmochileras"
"3908","3104","","false","false","193","Removed because follower more than maximum follower","","moimehr"
"3396","3265","","false","false","176","Removed because follower more than maximum follower","","traveling.throughlife"
"1385","729","","false","false","136","Removed because follower more than maximum follower","","student_on_tour"
"2072","3047","","false","false","283","Removed because follower more than maximum follower","","sjtravelagain"
"2228","2112","","false","false","288","Removed because follower more than maximum follower","","m_m_pro"
"9567","997","","false","false","205","Removed because follower more than maximum follower","","asma_travelista"
"1236","4344","","false","false","12","Removed because follower more than maximum follower","","lotus_on_the_rise"
"2216","2861","","false","false","69","Removed because follower more than maximum follower","","amanda_lane_adventures"
"1705","1721","","true","false","112","Removed because already followed","","olofgunnl"
"2301","1683","","true","false","87","Removed because already followed","","nate_travelz"
"789","628","","false","false","118","Added to follower list.","","packingforplenty"
"23053","1777","","false","false","169","Removed because follower more than maximum follower","","pope.art"
"1941","1513","","false","false","269","Removed because follower more than maximum follower","","oanaf"
"9312","5510","","true","false","93","Removed because already followed","","honestabouttravel"
"652","323","","false","false","17","Added to follower list.","","allison_wanderlust"
"3417","1924","","false","false","2159","Removed because follower more than maximum follower","","theblondetonic"
"1116","1604","","false","false","170","Added to follower list.","","climbwithcana"
"6911","2117","","false","false","101","Removed because follower more than maximum follower","","eat_travel_explore_meditate"
"2615","1210","","false","false","377","Removed because follower more than maximum follower","","samchristopher"
"1884","1446","","false","false","431","Removed because follower more than maximum follower","","steph_carrillo"
"1441","7501","","false","true","3000","Removed because private","","arzomanianelin"
"860","1541","","false","false","89","Added to follower list.","","didierlai"
"92","276","","false","false","1","Removed because considered as bot","","photographyblushing"
"140","867","","false","false","9","Added to follower list.","","voyagestateofmind"
"12449","7075","","false","false","819","Removed because follower more than maximum follower","","alexandrakpaul"
"11978","7120","","false","false","124","Removed because follower more than maximum follower","","oh_kaaay_"
"120","327","","false","false","14","Added to follower list.","","pursuingthegallivant"
"3062","1173","","false","false","166","Removed because follower more than maximum follower","","travelforchangeblog"
"1103","6636","","false","false","82","Added to follower list.","","dissghali3661"
"941","7502","","false","true","1418","Removed because private","","fabio.gomes.oliveira"
"5275","2221","","false","false","497","Removed because follower more than maximum follower","","santi_viajasimplemente"
"1642","6762","","false","true","103","Removed because private","","mrsmobe"
"7035","1959","","false","false","90","Removed because follower more than maximum follower","","nikhil.nayak"
"955","2677","","false","true","620","Removed because private","","_myxuyen"
"615","722","","false","false","87","Added to follower list.","","anilsabu"
"517","7499","","false","true","12","Removed because private","","desodavid"
"752","7458","","false","false","61","Added to follower list.","","sonumeher1432"
"209","1342","","false","false","403","Added to follower list.","","alleyfleetwood"
"896","797","","false","true","375","Removed because private","","el__rayes"
"41374","1569","","false","false","565","Removed because follower more than maximum follower","","elsrdante"
"278","1335","","false","false","147","Added to follower list.","","rachelworx"
"474","1676","","false","false","60","Added to follower list.","","hiotours"
"28949","7500","","false","false","213","Removed because follower more than maximum follower","","moe.ewidah"
"3047","3290","","false","false","190","Removed because follower more than maximum follower","","offtotheotherside"
"107","223","","false","false","45","Added to follower list.","","andyp695"
"6287","2887","","false","false","105","Removed because follower more than maximum follower","","livingandloving_abroad"
"14863","7087","","false","false","754","Removed because follower more than maximum follower","","1fungrltravels"
"1218","3501","","false","false","16","Removed because follower more than maximum follower","","thelonelycamper"
"26100","7307","","false","false","500","Removed because follower more than maximum follower","","lacamaraderoberto"
"576","5005","","false","false","247","Added to follower list.","","usman.london"
"11004","1357","","false","false","321","Removed because follower more than maximum follower","","dipkisstravels"
"15529","4614","","false","false","327","Removed because follower more than maximum follower","","ranoumallouk"
"252","1436","","false","false","15","Added to follower list.","","travelling.shaz"
"4836","2022","","false","false","594","Removed because follower more than maximum follower","","mikslr__"
"2638","4995","","false","false","188","Removed because follower more than maximum follower","","the_wandering_westerner"
"593","4100","","false","true","302","Removed because private","","rajrege"
"1510","6025","","false","false","339","Removed because follower more than maximum follower","","ilyshev.photo"
"3494","3047","","false","false","213","Removed because follower more than maximum follower","","smartdevillalit"
"1928","6988","","false","false","9","Removed because follower more than maximum follower","","find_winning_products_3785"
"288","1153","","false","false","81","Added to follower list.","","eddyrophotography"
"974","873","","false","false","133","Added to follower list.","","hideandseektravel"
"1175","1273","","false","false","692","Added to follower list.","","jillhardingdigitalearthmother"
"1203","1067","","false","false","664","Removed because follower more than maximum follower","","goldilockstravels_"
"1014","240","","false","false","100","Added to follower list.","","thetraveledmillennial"
"7523","5356","","false","false","1372","Removed because follower more than maximum follower","","martinfroger"
"2256","760","","false","false","89","Removed because follower more than maximum follower","","jacquelinemeetsworld"
"11140","2107","","false","false","392","Removed because follower more than maximum follower","","sea.what.i.sea"
"136","471","","false","false","10","Added to follower list.","","photoshootingparis"
"311","604","","false","false","48","Added to follower list.","","bmunsy"
"1991","1950","","false","false","116","Removed because follower more than maximum follower","","beauty.of.travels"
"865","7452","","false","false","3277","Added to follower list.","","o_oican"
"668","1004","","false","false","85","Added to follower list.","","kictravels"
"322","2020","","false","false","16","Added to follower list.","","igigtravel"
"1242","1274","","false","false","126","Removed because follower more than maximum follower","","stormrider_surfcamp_bali"
"2106","1678","","true","false","147","Removed because already followed","","pinkcaddytravelogue"
"10693","2195","","false","false","492","Removed because follower more than maximum follower","","katheryn_ann"
"4742","954","","false","false","393","Removed because follower more than maximum follower","","traveldutchie"
"920","917","","false","false","111","Added to follower list.","","chasingchanda"
"526","1077","","false","false","98","Added to follower list.","","roadofreilly"
"10732","2705","","false","false","521","Removed because follower more than maximum follower","","lovinglybold"
"71","860","","false","false","3","Removed because considered as bot","","soukalalaw6"
"3276","3216","","true","false","109","Removed because already followed","","countrycountdown.blog"
"6528","1411","","false","false","410","Removed because follower more than maximum follower","","skyhighperspectives"
"268","1144","","false","true","142","Removed because private","","shailendra0210"
"9461","5215","","false","false","1096","Removed because follower more than maximum follower","","elisad1005"
"10823","2208","","false","false","149","Removed because follower more than maximum follower","","nini_wanderlust"
"395","463","","false","true","213","Removed because private","","saltzvadar"
"12912","7497","","false","false","946","Removed because follower more than maximum follower","","thebristolnomad"
"1109","1132","","false","false","71","Added to follower list.","","norm_behind"
"1220","635","","false","false","75","Removed because follower more than maximum follower","","marcaoxv"
"1464","1023","","false","false","499","Removed because follower more than maximum follower","","dutchadventurer"
"4516","4167","","false","false","148","Removed because follower more than maximum follower","","shafin_mansoor"
"1869","1302","","false","false","88","Removed because follower more than maximum follower","","dain_photo_travel"
"331","2088","","false","false","118","Added to follower list.","","anoopsss78"
"172","882","","false","false","3","Removed because considered as bot","","dreamshoppe.ph"
"1985","5264","","false","false","164","Removed because follower more than maximum follower","","serena_feedbacks"
"5421","4946","","false","false","188","Removed because follower more than maximum follower","","leighannhenion"
"940","1095","","false","false","243","Added to follower list.","","ninadenapapiiri"
"5538","2899","","false","false","428","Removed because follower more than maximum follower","","abhishek.bhardwaj_"
"3074","3309","","false","false","919","Removed because follower more than maximum follower","","stripeaway"
"1115","784","","false","false","65","Added to follower list.","","frankingtheworld"
"254","324","","false","false","36","Added to follower list.","","reisenmachtgluecklich_"
"356","7136","","false","false","36","Added to follower list.","","slimsfaxo"
"1096","774","","false","false","305","Added to follower list.","","megumitya"
"853","827","","false","false","249","Added to follower list.","","britt_hsu"
"5421","5423","","false","false","367","Removed because follower more than maximum follower","","mrs.caro_weltenbummlerin"
"1091","530","","false","false","97","Added to follower list.","","mattiavaccari10"
"280","129","","false","true","9","Removed because private","","knot.bart"
"885","7237","","false","false","15","Added to follower list.","","tools_equipment_uae"
"515","2007","","false","false","0","Removed because considered as bot","","alqaidd"
"157","299","","false","false","25","Added to follower list.","","skulldeath15"
"581","1738","","false","false","3","Removed because considered as bot","","3lyowhl"
