"FOLLOWERCOUNT","FOLLOWINGCOUNT","FULLNAME","ISFOLLOWED","ISPRIVATE","POSTCOUNT","STATUS","USERID","USERNAME"
"9468","6037","","false","false","806","Removed because follower more than maximum follower","","farhan_vadakkan"
"686","1023","","false","false","13","Added to follower list.","","wxnderlust_travel"
"154","169","","false","false","76","Added to follower list.","","lisapineapplepizza"
"344","286","","false","false","659","Added to follower list.","","zumbateri"
"431","3805","","false","false","158","Added to follower list.","","cristiano007lord"
"222","404","","false","false","315","Added to follower list.","","louella2391"
"494","611","","false","false","203","Added to follower list.","","lbpgirlsaquatics"
"0","679","","false","true","0","Removed because private","","officialshw"
"254","1736","","false","false","3","Removed because considered as bot","","ahmd_niyas"
"7955","7303","","false","false","73","Removed because follower more than maximum follower","","goodcteats"
"3153","4645","","false","false","494","Removed because follower more than maximum follower","","matyas029"
"202","541","","false","false","491","Added to follower list.","","djgregg41"
"5206","3486","","false","false","53","Removed because follower more than maximum follower","","loriidunn"
"455","690","","false","false","439","Added to follower list.","","magicalmomentsthroughalens"
"98","433","","false","false","23","Added to follower list.","","walkercrg"
"5759","3022","","false","false","651","Removed because follower more than maximum follower","","emmasadventures1"
"295","4658","","false","false","200","Added to follower list.","","awesometravelnow"
"110","360","","false","false","2","Removed because considered as bot","","mariana.covacy1"
"1316","3588","","false","false","0","Removed because considered as bot","","viewsthetubes"
"861","7500","","false","false","33","Added to follower list.","","alikhanterlaev"
"5601","4667","","false","false","257","Removed because follower more than maximum follower","","eleana_p"
"134","714","","false","false","5","Added to follower list.","","ophelia.bright"
"26087","7259","","false","false","1749","Removed because follower more than maximum follower","","apaulwalkerworld"
"65","38","","false","false","31","Added to follower list.","","zinett_17"
"7","20","","false","true","4","Removed because private","","shazdan12"
"477","1747","","false","true","47","Removed because private","","travel_looove"
"1346","799","","false","false","121","Added to follower list.","","good_and_wild_media"
"4558","6967","","false","false","2241","Removed because follower more than maximum follower","","supamum_85"
"4762","1514","","false","false","33","Removed because follower more than maximum follower","","xmisskublyx"
"153","950","","false","false","2","Removed because considered as bot","","haidarsadat"
"86","59","","false","false","3","Added to follower list.","","minutiae_bee"
"10036","3220","","false","false","907","Removed because follower more than maximum follower","","myfinancialadvisor"
"4920","4156","","false","false","62","Removed because follower more than maximum follower","","the_animix"
"10143","7095","","false","false","613","Removed because follower more than maximum follower","","scuderirosanna"
"1410","6308","","false","false","195","Added to follower list.","","enteveedu_homestay"
"616","2936","","false","false","367","Added to follower list.","","aryanna_cat"
"2016","6695","","false","false","393","Added to follower list.","","talgat.nurbaev"
"879","7500","","false","false","32","Added to follower list.","","oscar.rojas.martinez"
"6173","6179","","false","false","789","Removed because follower more than maximum follower","","slyfoxwebdesign"
"137","507","","false","false","84","Added to follower list.","","akshay.ps.ae"
"6042","5269","","false","false","182","Removed because follower more than maximum follower","","lifebylauruhndk"
"57","72","","false","false","19","Added to follower list.","","fionafeeee"
"5715","4412","","false","false","164","Removed because follower more than maximum follower","","olegroy777"
"5233","4332","","false","false","237","Removed because follower more than maximum follower","","adhisalero"
"2906","5698","","false","false","1","Removed because follower more than maximum follower","","lingz_shop96"
"231","236","","false","false","46","Added to follower list.","","tareddick"
"177","574","","false","false","751","Added to follower list.","","adozencupcakes"
"800","497","","false","false","65","Added to follower list.","","thetravellerschase"
"134","501","","false","false","78","Added to follower list.","","best_earthdestinations"
"3093","3742","","false","true","68","Removed because private","","xena.perk"
"61","158","","false","false","42","Added to follower list.","","dharmistha125"
"4311","4028","","false","false","2864","Removed because follower more than maximum follower","","tonythetrainer"
"3768","7351","","false","false","131","Removed because follower more than maximum follower","","seanjrawlings"
"7145","4241","","false","false","252","Removed because follower more than maximum follower","","alexiasolari"
"312","809","","false","false","6","Added to follower list.","","mertgulmes"
"4367","4727","","false","false","442","Removed because follower more than maximum follower","","markofrom"
"119","939","","false","false","5","Added to follower list.","","abdo_pho_to"
"525","1674","","false","false","46","Added to follower list.","","_.beauty_of_the_world_"
"4751","2591","","false","false","402","Removed because follower more than maximum follower","","valefyachts"
"6934","5761","","false","false","9","Removed because follower more than maximum follower","","sensitivebodrum"
"3747","6309","","false","false","890","Removed because follower more than maximum follower","","sheena.lynnn"
"172","225","","false","false","225","Added to follower list.","","janawmiranda"
"3494","3082","","false","false","254","Removed because follower more than maximum follower","","cherieo.rocks"
"4858","3853","","false","false","144","Removed because follower more than maximum follower","","poca_loca365"
"6086","5923","","false","true","1676","Removed because private","","shawtyasian"
"9941","6403","","false","false","122","Removed because follower more than maximum follower","","fabtravelspots"
"454","319","","false","false","130","Added to follower list.","","mariegroth_"
"1434","369","","false","false","29","Added to follower list.","","lintangjauhari"
"7472","5401","","false","false","93","Removed because follower more than maximum follower","","dogankemanci"
"5132","5126","","false","false","189","Removed because follower more than maximum follower","","perlenharmonie"
"649","2363","","false","false","2665","Added to follower list.","","mrs.tickled_pink"
"733","4437","","false","false","14","Added to follower list.","","fotos_do_acaso"
"1210","6690","","false","false","284","Added to follower list.","","kimkib23"
"1247","5641","","false","false","1119","Added to follower list.","","johan_ce2012"
"504","1995","","false","false","15","Added to follower list.","","dee_pak_awara"
"424","3021","","false","false","764","Added to follower list.","","mhgmumbai"
"411","7475","","false","false","3","Removed because considered as bot","","snianthio"
"5397","5613","","false","true","3","Removed because private","","ayaz_ylcn_06"
"607","749","","false","false","1","Removed because considered as bot","","janaa.1998"
"4954","6592","","false","true","2307","Removed because private","","jessikagomezs"
"1459","7316","","false","false","20","Added to follower list.","","beautyfulpakistan6"
"5951","4531","","false","false","400","Removed because follower more than maximum follower","","invavi"
"5011","4538","","false","false","93","Removed because follower more than maximum follower","","dorrine.art"
"4139","4842","","false","false","11","Removed because follower more than maximum follower","","felix_darlington"
"4340","7266","","false","false","85","Removed because follower more than maximum follower","","irepairphone.sem"
"6422","1328","","false","false","26","Removed because follower more than maximum follower","","civilengineering_architecture"
"3330","4998","","false","false","81","Removed because follower more than maximum follower","","peris_tiamata"
"5385","5952","","false","false","301","Removed because follower more than maximum follower","","latebloomerstories"
"4132","2509","","false","false","283","Removed because follower more than maximum follower","","attilafk5"
"4475","6662","","false","false","135","Removed because follower more than maximum follower","","teufeltanzwut"
"6504","2981","","false","false","109","Removed because follower more than maximum follower","","white_knight_srt"
"4062","2656","","false","false","17","Removed because follower more than maximum follower","","orabellatheoracle"
"125","374","","false","false","108","Added to follower list.","","saintsusyq"
"6894","6053","","false","false","2046","Removed because follower more than maximum follower","","drop_nugz_not_nukes75"
"24","177","","false","false","1","Removed because considered as bot","","jonathandanieltorresvazquez"
"1232","1105","","false","false","0","Added to follower list.","","hes.a.badboy"
"69","127","","false","false","25","Added to follower list.","","ashutosh_photogrphy"
"10220","3061","","false","false","124","Removed because follower more than maximum follower","","gymratstravels"
"4273","5032","","false","false","300","Removed because follower more than maximum follower","","jameo666"
"395","1212","","false","false","630","Added to follower list.","","blingyeap"
"5340","6299","","false","false","137","Removed because follower more than maximum follower","","leo_usi"
"5402","6226","","false","false","14","Removed because follower more than maximum follower","","white_wolf_dog1"
"2414","4920","","false","false","80","Removed because follower more than maximum follower","","globebeauties"
"4290","2578","","false","false","7","Removed because follower more than maximum follower","","greenviral"
"7106","1423","","false","false","135","Removed because follower more than maximum follower","","rosh_wild_photos"
"133","260","","false","false","218","Added to follower list.","","kmegarryphotography"
"87","58","","false","false","12","Added to follower list.","","doffe_holmin"
"124","133","","false","true","8","Removed because private","","graceluvsowls"
"2333","573","","false","true","58","Removed because private","","theaditya_kumar_manu"
"1125","319","","false","false","469","Added to follower list.","","maxymelrose"
"1453","652","","false","false","1503","Added to follower list.","","stephannymaria7"
"7628","2049","","false","false","282","Removed because follower more than maximum follower","","shaun.kekoa"
"210","1150","","false","false","35","Added to follower list.","","photographybysvgo"
"4977","5982","","false","false","137","Removed because follower more than maximum follower","","adventurewithsophie"
"6936","3874","","false","false","35","Removed because follower more than maximum follower","","photocollective.eu"
"5752","5292","","false","false","151","Removed because follower more than maximum follower","","gglusac"
"4034","7379","","false","false","116","Removed because follower more than maximum follower","","deanhynard"
"3376","6288","","false","false","3930","Removed because follower more than maximum follower","","ministercarli"
"91","317","","false","false","24","Added to follower list.","","dreaming.travelling"
"7270","1501","","false","false","103","Removed because follower more than maximum follower","","fedezz___"
"3634","5661","","false","false","343","Removed because follower more than maximum follower","","camxxmille"
"6864","7335","","false","false","12","Removed because follower more than maximum follower","","gellingb"
"829","3554","","false","false","1","Removed because considered as bot","","supertalay"
"3454","1457","","false","false","812","Removed because follower more than maximum follower","","ffidana"
"4598","6388","","false","false","2568","Removed because follower more than maximum follower","","vegan_may4"
"3608","3162","","false","false","78","Removed because follower more than maximum follower","","kaporoy_tography"
"9686","2741","","false","false","180","Removed because follower more than maximum follower","","ryatravel"
"28","207","","false","false","0","Removed because considered as bot","","karina.world1"
"3155","6226","","false","false","23","Removed because follower more than maximum follower","","lifes2dope"
"5391","6389","","false","false","2287","Removed because follower more than maximum follower","","brisk_travels"
"241","636","","false","false","119","Added to follower list.","","contactoselecto"
"205","1265","","false","false","18","Added to follower list.","","toddcribbphotography"
"8297","5823","","false","false","21","Removed because follower more than maximum follower","","kris10bradford"
"4686","5772","","false","false","121","Removed because follower more than maximum follower","","ownaostore"
"70","240","","false","false","0","Removed because considered as bot","","josepturner777"
"6789","6451","","false","false","797","Removed because follower more than maximum follower","","craftyhilda"
"66","197","","false","false","4","Added to follower list.","","___machan__"
"651","2446","","false","false","4","Added to follower list.","","nisrinelb"
"55","451","","false","false","11","Added to follower list.","","social__service__provide"
"5241","2271","","false","false","43","Removed because follower more than maximum follower","","mariahglen"
"503","823","","false","false","14","Added to follower list.","","ttv_theaddykid"
"4433","3983","","false","false","381","Removed because follower more than maximum follower","","dusan.milic.7524"
"46","326","","false","false","15","Added to follower list.","","dora.k_photo"
"262","271","","false","false","38","Added to follower list.","","talktotessa"
"178","281","","false","false","49","Added to follower list.","","letstoureurope"
"3215","6495","","false","false","377","Removed because follower more than maximum follower","","bibi_trailrunner"
"9330","6023","","false","false","1710","Removed because follower more than maximum follower","","trailridetrapper"
"65","401","","false","false","0","Removed because considered as bot","","byindahl"
"515","6157","","false","false","88","Added to follower list.","","abelalejandrodel"
"11","38","","false","false","1","Removed because considered as bot","","luizfernando4055"
"7131","219","","false","false","1","Removed because follower more than maximum follower","","forrest.denton"
"5274","5892","","false","false","216","Removed because follower more than maximum follower","","gabri_tarantino"
"3896","2504","","false","false","489","Removed because follower more than maximum follower","","nycnickatnite"
"151","99","","false","false","50","Added to follower list.","","unmappedroute"
"259","648","","false","false","30","Added to follower list.","","tay.mj.p"
"734","1767","","false","false","341","Added to follower list.","","meredithann03"
"5684","2780","","false","false","158","Removed because follower more than maximum follower","","_trap_god_l3gacy_"
"6277","4357","","false","false","255","Removed because follower more than maximum follower","","dia_lacc"
"4582","1860","","false","false","180","Removed because follower more than maximum follower","","ratih_widhiyandari"
"1609","216","","false","false","41","Added to follower list.","","rebeccarhyner"
"86","533","","false","true","1","Removed because private","","jdkdkdlbdil_gig"
"3445","2736","","false","false","42","Removed because follower more than maximum follower","","leira.m_"
"558","445","","false","false","54","Added to follower list.","","jordankersting"
"277","1170","","false","false","83","Added to follower list.","","rafita2818"
"1110","3512","","false","false","1766","Added to follower list.","","mr_cheftastic_"
"264","1176","","false","false","5","Added to follower list.","","makeuplouise_xx"
"277","1228","","false","true","165","Removed because private","","pacey44"
"171","2250","","false","false","27","Added to follower list.","","ferna8458gmail.com6498"
"1334","173","","false","true","14","Removed because private","","medicipierluigi"
"534","1215","","false","false","193","Added to follower list.","","chin.chef"
"1003","7501","","false","false","739","Added to follower list.","","6410114st"
